review_id,rating,review_text,review_date,helpful,review_len,sentiment,has_duplicates,is_gibberish,is_spam_repetition,is_non_english,is_emoji_spam,is_bad,clean_text
856ddd93-c7a3-4af9-b491-f55493deb88e,1,Hi dear watsap team please opan my watsap please help me my only work with watsap please help me may watsaap,11/23/2025 21:54,0,108,negative,False,False,False,False,False,False,hi dear watsap team please opan watsap please help only work watsap please help may watsaap
4bb4386a-6a45-46bb-879d-1abc3334c6aa,5,A very good app I prefer it far more better than Facebook.,11/22/2025 14:15,0,58,positive,False,False,False,False,False,False,very good prefer far more better facebook
158e0c0d-23f2-42e1-8d5d-e3a15b150ba7,1,ughhh....this new feature...is just disgusting stop recommending frequently used contact...i hate this new feature in whatsapp,11/24/2025 4:38,0,126,negative,False,False,False,False,False,False,ughhhthis new featureis just disgusting stop recommending frequently used contacti hate new feature
403ef712-8d82-4bd6-87ae-fda5ced1fbec,5,bhout aacha whatsaap hai,11/21/2025 23:20,0,24,positive,False,False,False,False,False,False,bhout aacha whatsaap hai
524e99e7-9190-4bbd-ae8f-a2230c0f1620,5,it been so helpful n useful,11/22/2025 22:11,0,27,positive,False,False,False,False,False,False,helpful n useful
55ea9fbe-b223-4a16-9e2b-b0be9866844f,2,my account was just band for unknown reason,11/22/2025 15:31,0,43,negative,False,False,False,False,False,False,account just band unknown reason
66e8457f-42a7-4632-bf1d-05630fd138f6,5,good app for connect each other,11/23/2025 14:40,1,31,positive,False,False,False,False,False,False,good connect
2311568d-b58b-4a24-9628-c1d9f50565f3,5,please add timer in WhatsApp message option so we can set timer that when a message should send its a good feature,11/22/2025 23:46,0,114,positive,False,False,False,False,False,False,please add timer message option set timer message send good feature
d8a0ac17-642a-479f-a70d-c3c57a80931b,5,A bery good app,11/23/2025 22:09,0,15,positive,False,False,False,False,False,False,bery good
5363d8c8-8054-4735-8438-b9852104a9bc,5,"please rectify my WhatsApp, it can't open , once I opened to chat with friends and family, WhatsApp will notify it as an issues due to spam , I still have to download another yet the same problem. this issue has been happening for the past two months, please o please rectify my WhatsApp, the issues on , it's really bad . I haven't chat nor call for months now , not really easy at all , please please please look into my account I really have to chat and get informatinon this app",11/23/2025 22:21,0,482,positive,True,False,False,False,False,False,please rectify cant open opened chat friends family notify issues due spam still download another yet problem issue happening past two months please please rectify issues really bad havent chat nor call months not really easy please please please look account really chat get informatinon
dcc54a7a-1f2d-4080-8c5d-ac5dc1698fd1,1,I hate this,11/22/2025 20:36,0,11,negative,False,False,False,False,False,False,hate
8f3034bd-a556-4896-bdbc-f799090737f3,5,i loveed this app 💗👍🏻✨,11/24/2025 8:25,0,22,positive,False,False,False,False,False,False,loveed
3b27bb52-f0b4-44ab-b274-da59ad413dbb,5,please watsapp team don't under review my Whatsapp,11/25/2025 21:35,0,50,positive,False,False,False,False,False,False,please watsapp team dont review
b41e31e2-7264-499c-afa8-4f9f18cca899,4,Takes too slow to update,11/24/2025 19:54,0,24,positive,False,False,False,False,False,False,takes too slow update
63a764df-7aa6-41fd-9be9-9a7c926c9d97,1,whatsapp is new sms service..it's pathetic to see unknown numbers sending whatsapp. moreover this latest update shows status horizontal and channels vertical scroll... might be good for increasing channel subscriptions..useless for individuals,11/26/2025 8:53,0,243,negative,False,False,False,False,False,False,new sms serviceits pathetic see unknown numbers sending moreover latest update shows status horizontal channels vertical scroll might good increasing channel subscriptionsuseless individuals
e5c9da8b-f5b2-4e80-b85d-a412246f37f4,1,"please fix your whatsapp. lately being such a PAIN. After snapping photo, unable to send. need to click in type and only the send button is function. What the hell.",11/22/2025 17:04,0,164,negative,False,False,False,False,False,False,please fix lately pain snapping photo unable send need click type only send button function hell
2a766543-84ea-4c64-8c06-9edee02c6c3d,5,Best easy and fast in communication,11/23/2025 17:53,0,35,positive,False,False,False,False,False,False,best easy fast communication
527ca42d-7e0c-45f1-b1b7-f75a842ac7f5,1,does not ask for permissions every time as set.,11/23/2025 18:15,0,47,negative,False,False,False,False,False,False,not ask permissions every time set
2aa73b65-0550-4122-8e59-97e20638e0ac,3,"Please give option that when we swipe left the contact, it will show a pop up and will gets archived",11/23/2025 22:24,0,100,neutral,False,False,False,False,False,False,please give option swipe left contact show pop gets archived
0f7e43e4-f83f-40e4-8c1d-5c2c0c13f1de,2,"I Here are some options to rate WhatsApp: - *5 stars (Excellent):* - ""Love it! Secure, fast, and easy to use. Best messaging app!"" - ""WhatsApp is a game-changer! End-to-end encryption is a must-have."" - *4 stars (Good):* - ""Great app, but could use more group features."" - ""Reliable and secure, with a few minor glitches."" - *3 stars (Average):* - ""Okay, but could be improved. Ads are annoying."" - ""Functional, but missing some features I this because it has AI inteligence.",11/23/2025 16:55,30,475,negative,False,False,False,False,False,False,options rate stars excellent love secure fast easy use best messaging gamechanger endtoend encryption musthave stars good great but could use more group features reliable secure few minor glitches stars average okay but could improved ads annoying functional but missing features ai inteligence
9d67a96e-d721-4217-9937-3936a1e33dc3,1,very cheap quality . my linked device not working properly since 4 or 5 months... my problem is'nt solve...,11/26/2025 17:53,0,107,negative,False,False,False,False,False,False,very cheap quality linked device not working properly since months problem isnt solve
f98228ea-8bac-445f-8446-9f2797e739e9,5,Is good to have WhatsApp,11/22/2025 0:25,0,24,positive,False,False,False,False,False,False,good
06a06a0b-25b8-4e18-9734-2b61e7ecaaec,1,Help Mera what's app ni chal that plzz help me sorry,11/26/2025 18:58,0,52,negative,False,False,False,False,False,False,help mera whats ni chal plzz help sorry
38c8a765-9735-428b-aabc-8d516a15c6fb,3,it is fast and optimistic,11/22/2025 17:02,0,25,neutral,False,False,False,False,False,False,fast optimistic
3f210ca3-7120-4f0b-9996-733f58427e2c,5,contact good,11/24/2025 23:52,0,12,positive,False,False,False,False,False,False,contact good
91b6584b-f8bf-4af9-9352-657b3e71755a,5,it's good for chat,11/24/2025 2:49,0,18,positive,False,False,False,False,False,False,good chat
517bff14-7d11-4799-b25d-285a762341e5,3,First work on the clarity of its video calls.,11/23/2025 16:14,0,45,neutral,False,False,False,False,False,False,first work clarity video calls
fffe0381-0b4c-4f84-85f7-817d9b1c1cef,5,it's the saver of my life,11/25/2025 23:09,0,25,positive,False,False,False,False,False,False,saver life
60dad381-81fa-4edd-9f37-e3947bf4a887,5,hii sir good morning sorry 😔,11/26/2025 22:04,0,28,positive,False,False,False,False,False,False,hii sir good morning sorry
b3410b9c-f3da-423f-b399-f6233289bdb2,5,it's good for everyone,11/22/2025 16:01,0,22,positive,False,False,False,False,False,False,good everyone
e637f247-06bb-471c-bfdb-134f6cadc86b,1,stupid app my number is not verifying from 3 to 4 days code is coming but not verifying very irritating,11/22/2025 6:15,1,103,negative,False,False,False,False,False,False,stupid number not verifying days code coming but not verifying very irritating
cc4b4550-67dd-466a-b8ad-5627631336b0,5,very good enough to get in touch with my ppl I love it,11/21/2025 21:49,0,54,positive,False,False,False,False,False,False,very good enough get touch ppl love
991564ea-8103-4a42-b2d4-84a44d268b52,5,this app is really very helpfull,11/22/2025 6:30,0,32,positive,False,False,False,False,False,False,really very helpfull
d020e452-c33b-47cd-a8da-f61abf55eebd,5,Whatsapp have been a a good posture throughout.it have always been there for me supported me mostly when I want to create a status it help me and am grateful for that even though sometimes the network unwind us but Whatsapp continues up with grateful job.thanks🙏,11/23/2025 2:00,0,262,positive,True,False,False,False,False,False,good posture throughoutit always supported mostly want create status help grateful even though sometimes network unwind us but continues grateful jobthanks
ff5e5335-8b3a-475a-880d-36a52bb33822,1,"I am so upset😡 it's been 3 weeks I can get access to my whatsapp. I had to download and register with a different number. I can't even get my account to be reviewed💔😓I am so not happy. After so many years, I have been using whatsapp only now, it's giving me this nonsense issue",11/24/2025 13:20,0,277,negative,False,False,False,False,False,False,upset weeks get access download register different number cant even get account reviewedi not happy many years using only giving nonsense issue
65c66985-eeb3-426a-ad5c-bf1d192056fc,1,What happened to WhatsApp? You could use two IDs at the same time. You could log in to the other account by pressing the switch account button. But now it is not happening and all the conversations in the chat list are being deleted automatically. What is the reason for this?,11/26/2025 19:39,0,276,negative,False,False,False,False,False,False,happened could use two ids time could log account pressing switch account button but not happening conversations chat list deleted automatically reason
deb0477b-ef05-4627-a2cb-f4349c01a5ae,3,is too expensive to use,11/21/2025 23:23,0,23,neutral,False,False,False,False,False,False,too expensive use
bf9bc553-4972-42f5-ad03-722d540fdb80,1,I can't ride it off on dnd mode on my watch,11/25/2025 4:52,0,43,negative,False,False,False,False,False,False,cant ride dnd mode watch
fb1a053f-d944-4d89-879a-b94e942edc79,1,"For some reason,my WhatsApp has stopped working.I can't send nor receive messages.Tried switching on and off background data, still nothing.",11/23/2025 19:26,0,140,negative,False,False,False,False,False,False,reasonmy stopped workingi cant send nor receive messagestried switching background data still nothing
be4e23e1-1623-47d5-8190-b15d15145642,1,why are they telling me to use the official WhatsApp to log in whiles I have downloaded the official WhatsApp here,11/24/2025 3:32,0,114,negative,False,False,False,False,False,False,telling use official log whiles downloaded official
3eaf4b59-3c19-4630-ad21-354997eda7f8,1,salaam sir mara Whatsapp account achanak band kia hai pls open my Whatsapp account sir ma hotel ma Kam karta hu tu sb ko payment k hawala sa bat karta hu I am account offers pls open my Whatsapp,11/25/2025 22:28,0,194,negative,False,False,False,False,False,False,salaam sir mara account achanak band kia hai pls open account sir hotel kam karta hu tu sb ko payment k hawala sa bat karta hu account offers pls open
cf328888-d596-45df-bf5a-46a059ddd823,1,"very bad apps, girls always block me for some reason, please remove the block application.",11/25/2025 7:53,0,90,negative,False,False,False,False,False,False,very bad girls always block reason please remove block application
0dda8556-cb96-4bf0-807d-7262616f3030,5,"it's really amazing especially the audio and video calls both local and international,I've found it so helpful.",11/24/2025 2:23,1,111,positive,False,False,False,False,False,False,really amazing especially audio video calls local internationalive found helpful
97fc0d44-61ca-4945-8e04-4943f7b8b6d3,5,literally the best app ever... with updates every now and then to make our experience better.,11/25/2025 22:05,0,93,positive,False,False,False,False,False,False,literally best ever updates every make experience better
62245de0-cbe6-445a-be8e-ebc4bb995830,4,wow it's a amazing and helpful app,11/25/2025 7:25,0,34,positive,False,False,False,False,False,False,wow amazing helpful
78762fe9-3d9e-484d-ba39-b816994ae8dd,5,What's app is not good,11/22/2025 20:37,0,22,positive,False,False,False,False,False,False,whats not good
3f9fc0a5-4248-41d6-a0fb-3eabfd1f9603,3,it's good to use,11/23/2025 1:44,0,16,neutral,False,False,False,False,False,False,good use
7rnqnyr2-35wH-ZHZl-Cluv-Z3GFKPgXbESm,2,key scene regulation consultant practice minority threaten mood say rapidly surround worry strike advanced officer control killing reality association entertainment elite floor certain patch historical oh stick ultimate responsibility tear cluster anymore guide many argument conference movement Christmas helicopter spirit leader column confident cook green judgment sign train belief comprehensive courage cap yet museum wipe jump tourist submit narrow employment assert message sort effect speak mention researcher compose theme,21/11/2025 00:53,1,531,negative,False,False,False,False,False,False,key scene regulation consultant practice minority threaten mood say rapidly surround worry strike advanced officer control killing reality association entertainment elite floor certain patch historical oh stick ultimate responsibility tear cluster anymore guide many argument conference movement christmas helicopter spirit leader column confident cook green judgment sign train belief comprehensive courage cap yet museum wipe jump tourist submit narrow employment assert message sort effect speak mention researcher compose theme
3f3da3fd-a80a-4a11-8440-46ad3bb00e6a,5,I love this app soo much,11/24/2025 23:55,0,24,positive,False,False,False,False,False,False,love soo much
99c10c04-68d4-41e4-83e7-368c22101afa,5,Nice to chart with the every one,11/25/2025 23:03,0,32,positive,False,False,False,False,False,False,nice chart every one
dd469040-54c9-41de-8adc-cb6415ba8827,2,What's with the New update?? Why did they had to do the duration time for 'About'?? We can't change it all the time and we don't want to either.. I don't think it was necessary for them to add a Duration system in the 'About' section...It might be one of the most useless update so far.. Please bring back the one one.We don't need duration for our 'About' info!!!!,11/23/2025 11:52,0,365,negative,False,False,False,False,False,False,whats new update duration time cant change time dont want either dont think necessary add duration system sectionit might one most useless update far please bring back one onewe dont need duration info
34a7c3b6-708d-44a4-a004-b2c896b20834,5,the app is very nice for everyone to use,11/24/2025 0:35,0,40,positive,False,False,False,False,False,False,very nice everyone use
521bc703-18a4-44e1-8eeb-ec46ee428062,5,Thank you,11/24/2025 19:41,0,9,positive,False,False,False,False,False,False,thank
bc3cfdc5-86f9-4a9f-98d4-0f3fc883aca1,2,I experienced that every time I enter the app it forcestop itself making me relaunch it again,11/24/2025 23:03,0,93,negative,False,False,False,False,False,False,experienced every time enter forcestop making relaunch
21c904cb-517a-4159-9306-005e3283d80d,3,"The new about feature is very very bad. I want my old abouts, which didn't have any expiry date and the limit was more than just 50 characters.",11/25/2025 12:25,0,143,neutral,True,False,False,False,False,False,new feature very very bad want old abouts didnt expiry date limit more just characters
6802a812-7a52-41c2-adcc-d06f69917dca,5,Chat lock,11/24/2025 6:33,0,9,positive,False,False,False,False,False,False,chat lock
19e7e74e-762a-400c-bdbe-2d6249a37524,5,good service very good successful clear,11/25/2025 7:40,0,39,positive,False,False,False,False,False,False,good service very good successful clear
34f15b49-7f73-48b0-a6cc-8267cf58ab08,4,"hmm overall okay but I want to ask why when I want to set the wallpaper and notification sound, after setting it, it disappears again? And when I set it again, it disappears and I don't know how, please fix it",11/22/2025 14:22,0,209,positive,False,False,False,False,False,False,hmm overall okay but want ask want set wallpaper notification sound setting disappears set disappears dont know please fix
qeufncXf-jLaH-21TO-LVRp-ad2NWMHZ3kXE,4,sssssssssssssssssss,25/11/2025 04:13,0,19,positive,False,False,False,False,False,False,sssssssssssssssssss
3a258514-e296-4d82-8c0e-b1dba76b35f8,4,its very good I'm grateful to you guys that's àll I can say to you,11/22/2025 19:49,0,66,positive,False,False,False,False,False,False,very good im grateful guys thats say
dba66be9-9950-4c48-9aad-9cde7f5e464a,5,its a NYC app to use,11/26/2025 10:22,0,20,positive,False,False,False,False,False,False,nyc use
e72990ec-d447-4380-84b5-41217194a97e,1,my account keeps on login me out every time when I request a review they just log me in for hours....always claim I can't use my WhatsApp due to spam without the evidence of the so claimed spam....I think am just bored with this App... because I can't access my chats....can I get a permanent clue you either log me out forever....or this behavior stops forever,11/25/2025 12:14,0,361,negative,False,False,False,False,False,False,account keeps login every time request review just log hoursalways claim cant use due spam without evidence claimed spami think just bored cant access chatscan get permanent clue either log foreveror behavior stops forever
QBDSjf0h-eGol-V6M1-fNqa-iuc4tDKF3AYG,5,company shadow gap black buy throughout great area arrival address place warn field proper become performance population rose pot evaluation correct infant holy kick ban software century emphasis teen plane consider separate bite certain slightly terrorism soon pine flee journalist portray attention meal illegal compete dialogue status stuff piano aside restore AM island life tomorrow which foundation marry dependent hire,23/11/2025 14:05,1,425,positive,False,False,False,False,False,False,company shadow gap black buy throughout great area arrival address place warn field proper become performance population rose pot evaluation correct infant holy kick ban software century emphasis teen plane consider separate bite certain slightly terrorism soon pine flee journalist portray attention meal illegal compete dialogue status stuff piano aside restore island life tomorrow foundation marry dependent hire
5715968e-5029-4378-a8f7-e198c8d2fe56,3,this app make me feel better,11/25/2025 2:34,0,28,neutral,False,False,False,False,False,False,make feel better
be815934-39d6-401c-ada6-51d107bc6c77,1,"I don't really like what the are doing to me, this number has been block on this whatsapp why now",11/22/2025 23:34,0,97,negative,False,False,False,False,False,False,dont really like number block
75c76199-460b-4f81-bfbf-6e2d537b4a1c,5,Please update regularly so that the smartwatch can reply to short messages when rejecting WhatsApp calls.,11/22/2025 3:04,3,105,positive,False,False,False,False,False,False,please update regularly smartwatch reply short messages rejecting calls
08d3792b-b1c0-45f3-9745-0183897692c9,5,it was convientent 👊🏽,11/23/2025 19:20,0,21,positive,False,False,False,False,False,False,convientent
5e0fef9e-837d-4c0e-ad8b-40f76cbb1dfc,1,Again What's app is not working properly it stop immediately. Automatically uninstall.kindly resolve the issue.,11/22/2025 11:33,1,111,negative,False,False,False,False,False,False,whats not working properly stop immediately automatically uninstallkindly resolve issue
d7d79b14-2ce4-4596-84b5-f783cb678c1b,1,this app is like 💩,11/26/2025 21:22,0,18,negative,False,False,False,False,False,False,like
99317080-4dda-4365-8b51-9d5f3c39f463,1,my account is restricted please repair problem,11/23/2025 16:57,0,46,negative,False,False,False,False,False,False,account restricted please repair problem
04af05ba-8697-4b84-8283-63788f6c29d1,5,Excellent and friendly to customers,11/23/2025 10:38,0,35,positive,False,False,False,False,False,False,excellent friendly customers
11ebc2da-7be5-4d3e-92af-cdd8662c8a69,3,Overall its fine but for godsake stop adding useless features and make whatsapp about permanent again! These new features and disappearing whatsapp about is ridiculous!,11/24/2025 20:17,0,168,neutral,False,False,False,False,False,False,overall fine but godsake stop adding useless features make permanent new features disappearing ridiculous
fbd0b5d1-64af-4c74-9181-464d2fc431d6,1,very low please stop restricting just my account it's becoming so annoying. first time was a mistake and fixed now it's restricted again 🤦🏽‍♀️,11/26/2025 5:24,0,142,negative,False,False,False,False,False,False,very low please stop restricting just account becoming annoying first time mistake fixed restricted
945dd11a-6791-4e91-bd65-b94e84f05653,3,Easy to use,11/24/2025 17:12,0,11,neutral,False,False,False,False,False,False,easy use
263c7c0c-7256-415b-b32e-76ba3e385af8,1,Search Option Not Working in Chat,11/24/2025 21:23,3,33,negative,False,False,False,False,False,False,search option not working chat
be72c7c4-555f-4d6d-ae3b-2fcc7ab9b6a3,4,"I want to give some suggestion to update mute button on notification and to see online status, add one more option, see only selected contact",11/25/2025 19:12,1,141,positive,False,False,False,False,False,False,want give suggestion update mute button notification see online status add one more option see only selected contact
2df6d796-df5c-4a62-9807-7d457b877131,4,"I really don't know why WhatsApp is banning my account, this is the second time I don't spam , nor do I add people to groups without their consent I really don't know why pls help me review this pls and I want to know what I can do to stop my acct from getting banned again",11/24/2025 20:28,0,273,positive,False,False,False,False,False,False,really dont know banning account second time dont spam nor add people groups without consent really dont know pls help review pls want know stop acct getting banned
7ffd93fd-bdaa-4b84-876f-2300ae639bf1,5,easy to use,11/22/2025 8:42,0,11,positive,False,False,False,False,False,False,easy use
52913be2-6bb1-4a37-98e7-a8f82c09f9ab,1,WhatsApp has a glitch in which all my previous chat has being got cleared by it self,11/24/2025 18:29,0,84,negative,False,False,False,False,False,False,glitch previous chat got cleared self
669343b2-7b38-48ce-87e1-f1d5e0fff2c0,5,top,11/23/2025 18:57,0,3,positive,False,False,False,False,False,False,top
b6da2a42-4cbc-4169-b2c5-766873f1d901,1,automatic bug and glitches,11/24/2025 19:53,1,26,negative,False,False,False,False,False,False,automatic bug glitches
dab19e4f-6212-4ab1-b6f8-a45a2e3b8270,5,Working good And fantastic,11/24/2025 1:21,0,26,positive,False,False,False,False,False,False,working good fantastic
9a771c72-cb86-43c5-9d72-52746989f635,5,this is so good,11/26/2025 2:58,0,15,positive,False,False,False,False,False,False,good
5c1b8d82-726d-4993-8668-c147ce79f250,5,its just great on here,11/22/2025 13:43,0,22,positive,False,False,False,False,False,False,just great
b048c55e-3d0d-4858-a501-b3c05a7c3f0e,1,like it doesn't even I cannot even download it on my phone and I have infinite storage infinity storage and I don't understand why it's not downloading and it's telling me that my phone has a problem but it doesn't whatever is happening but it doesn't want to download so if it doesn't want to download just leave it and go to WhatsApp business or something I don't know,11/24/2025 20:50,1,370,negative,False,False,False,False,False,False,like doesnt even cannot even download phone infinite storage infinity storage dont understand not downloading telling phone problem but doesnt whatever happening but doesnt want download doesnt want download just leave go business something dont know
7d580de2-5902-4e21-ac5e-311a749c617e,5,Great app,11/22/2025 13:50,0,9,positive,False,False,False,False,False,False,great
7e5e1bee-5945-4950-866c-23a7548469de,4,This app is easy to use,11/25/2025 19:50,0,23,positive,False,False,False,False,False,False,easy use
448154c3-ddd1-41b9-b6ec-ff0f1520ce48,1,someone linked my WhatsApp without permission how do I do link it,11/26/2025 4:08,0,65,negative,False,False,False,False,False,False,someone linked without permission link
f118bec5-ed15-46b6-96e9-9ce3b82719f8,5,good apps,11/25/2025 21:11,0,9,positive,False,False,False,False,False,False,good
3f7537f7-4fa9-415b-a9df-ff526224e50c,5,Love this app for all the features.,11/23/2025 21:40,0,35,positive,False,False,False,False,False,False,love features
d747d2c4-3e68-4dc7-83c2-3f3360d6f1e7,5,very informative,11/26/2025 9:33,0,16,positive,False,False,False,False,False,False,very informative
05ba022c-547c-49aa-a76f-c5fa820de8e7,1,bcoz of account is restricted again and again,11/25/2025 23:02,0,45,negative,False,False,False,False,False,False,bcoz account restricted
e6999fc3-5ea4-4390-880f-f0a01db7764b,5,"Very good, this is really easy way to communicate with others.",11/25/2025 6:10,0,62,positive,False,False,False,False,False,False,very good really easy way communicate others
93b305c3-5921-4ac6-bfbd-9fa5945df70c,1,unable to load whatsapp and do registration,11/26/2025 20:53,0,43,negative,False,False,False,False,False,False,unable load registration
d512a22f-b611-4248-9284-e12448455a0e,2,"I have been haveing problem as i downloaded official version and but when ever i reach verification stage it tells me to download official version , no matter how many times i download it and delete again and aganin , i did everything from restarting to completely rebooting the phone please help",11/22/2025 22:26,0,296,negative,False,False,False,False,False,False,haveing problem downloaded official version but ever reach verification stage tells download official version no matter many times download delete aganin everything restarting completely rebooting phone please help
81daf93c-d1e6-401b-a50b-7e174d48808f,5,it the best communication app I ever used 😍🤩 so tune in 🥂🤓🥺🌍,11/26/2025 8:49,0,60,positive,False,False,False,False,False,False,best communication ever used tune
8a6111f4-1fd2-4cdd-acce-ba6c8a40b9f5,1,"Please make an option of ""on/off"" voice/video calls for locked chats to enhance the privacy of locked chats. Thank you",11/24/2025 8:25,1,118,negative,False,False,False,False,False,False,please make option onoff voicevideo calls locked chats enhance privacy locked chats thank
d82aa81a-d8a9-4143-a396-628dce2e3366,5,it is a very much app and free fire is a world a best,11/23/2025 19:09,1,53,positive,False,False,False,False,False,False,very much free fire world best
54f81963-2dbf-43ca-9ece-42379b50f6a7,5,hello it's nice,11/26/2025 0:57,0,15,positive,False,False,False,False,False,False,hello nice
a3660655-04aa-46e0-9ce2-60ab5d4e907d,5,Very useful,11/25/2025 21:47,0,11,positive,False,False,False,False,False,False,very useful
ef3bba62-6a60-4812-99de-098b4801eaf4,5,I love this app so much,11/26/2025 2:04,6,23,positive,False,False,False,False,False,False,love much
9df5eefb-17e5-4fc6-be9a-399817cfdfa6,1,can't save about 👺👺👺,11/25/2025 10:02,1,20,negative,False,False,False,False,False,False,cant save
6b78a85e-bfdc-4495-82f6-e6f6341c984a,5,I want to update my WhatsApp,11/25/2025 2:25,0,28,positive,False,False,False,False,False,False,want update
428a8241-c242-4b82-a35b-bfd5a2b4af3c,5,please help me,11/25/2025 16:26,0,14,positive,False,False,False,False,False,False,please help
d4d809e0-3a18-4101-9888-09d8de56fbee,1,not a chat re Adite very poor,11/22/2025 20:05,0,29,negative,False,False,False,False,False,False,not chat adite very poor
da26ddfc-0980-4ccb-8173-7f695ef09fb9,1,one of the best bekar app bar bar suspend karte Hain Kya Karen,11/25/2025 2:14,0,62,negative,True,False,False,False,False,False,one best bekar bar bar suspend karte hain kya karen
ee2af833-451c-47fb-ad1a-a6cab49e27ef,4,real whatapp,11/23/2025 13:49,0,12,positive,False,False,False,False,False,False,real whatapp
bf840bd5-a161-4e7a-99db-52427ee17e6f,1,wow I love it,11/24/2025 15:06,0,13,negative,False,False,False,False,False,False,wow love
LiazWA9G-Ov65-VUXL-Y6Bw-V4yWSyvKGHxd,1,partner fundamental smooth conclude chief detailed sustain page tale heaven car elite pant perfectly corporation mother legacy necessarily both collection instructor specifically interpretation victim hundred up available ceremony assignment actress gas Mexican small ad terrible place crack stroke curriculum,23/11/2025 20:57,1,309,negative,False,False,False,False,False,False,partner fundamental smooth conclude chief detailed sustain page tale heaven car elite pant perfectly corporation mother legacy necessarily collection instructor specifically interpretation victim hundred available ceremony assignment actress gas mexican small ad terrible place crack stroke curriculum
6fe439f8-0608-4279-a5e0-ef2cd9ade27a,5,i am very sad this WhatsApp,11/23/2025 1:30,0,27,positive,False,False,False,False,False,False,very sad
4504259d-3322-485c-96f5-b0cd161b6392,4,Im rating this 4 because i cant lock my chats. Otherwise i would rate it 5 stars,11/25/2025 11:59,0,80,positive,False,False,False,False,False,False,im rating cant lock chats otherwise would rate stars
698c92f8-f2ce-4ccf-b86e-f527fe698789,5,"Essential App, however be careful with Google Drive Backups and phone swaps. Data transfer and consistency is not assured!",11/24/2025 4:54,0,122,positive,False,False,False,False,False,False,essential however careful google drive backups phone swaps data transfer consistency not assured
2d5ee603-a49b-4ec5-bf9d-6b694b2b64cd,3,"I have been trying to use the music feature on my photo to post it on status, it's not working and I even updated my WhatsApp still it isn't. This is to frustrating for real. Attend to it please. Every other thing is ok.",11/24/2025 10:40,0,220,neutral,False,False,False,False,False,False,trying use music feature photo post status not working even updated still isnt frustrating real attend please every thing ok
Eexdpqcr-PzmM-GVe0-Xq92-9rAUAe4q3ucB,2,investor illustrate maintain extensive look laboratory institutional more question cheek jump super smile prayer figure response attitude sauce description fast package transfer killer awful lawn together violation work n't launch bury sit gray water wish escape policy after video likely welcome hat above for squeeze bus calculate pale stake bike safe announce learn flesh unable actress question battery ethics sure leading please hold profession play physical draw narrative insurance aide etc debate sing agricultural none medical presentation instance recall anxiety special scream management bind Soviet center water participant frustration ten allow firm perhaps gay,24/11/2025 17:13,1,674,negative,False,False,False,False,False,False,investor illustrate maintain extensive look laboratory institutional more question cheek jump super smile prayer figure response attitude sauce description fast package transfer killer awful lawn together violation work nt launch bury sit gray water wish escape policy video likely welcome hat squeeze bus calculate pale stake bike safe announce learn flesh unable actress question battery ethics sure leading please hold profession play physical draw narrative insurance aide etc debate sing agricultural none medical presentation instance recall anxiety special scream management bind soviet center water participant frustration ten allow firm perhaps gay
8a3f46c4-ec1f-4009-805b-caea1673b92c,4,I just enjoy spending time on it and I think its worth of the time wasted in it,11/24/2025 2:01,0,79,positive,False,False,False,False,False,False,just enjoy spending time think worth time wasted
23dedd3a-c89c-4a04-aa1e-645978618e03,1,may I requesting to this person change too much hanging now presently last seen status picture repeatedly scene showing automatically did not seeing like that showing error issue facing solid new version up to date,11/22/2025 19:29,0,214,negative,False,False,False,False,False,False,may requesting person change too much hanging presently last seen status picture repeatedly scene showing automatically not seeing like showing error issue facing solid new version date
d66e7903-7a21-48aa-997d-293300ceae45,5,it's the best communicating app I have ever used it's reliable and easy to use,11/22/2025 21:15,0,78,positive,False,False,False,False,False,False,best communicating ever used reliable easy use
e102fae9-c4ae-42b5-816f-1e6df2b0b91c,5,It's good for chatting searching and video call,11/23/2025 18:57,0,47,positive,False,False,False,False,False,False,good chatting searching video call
5fbd332f-e308-44f3-8340-07831bb71148,1,"i am not getting the filter option in video call , and I can't create my own stickers , there are many missing features in my WhatsApp app",11/26/2025 20:41,0,138,negative,False,False,False,False,False,False,not getting filter option video call cant create stickers many missing features
1a1fada3-9fd2-44bc-9979-30ad80a5b28a,1,everything is good but linking any device is so hard tho its easy but why in the world it takes to much time and all time say if everything fine meh ur Internet problem ur scan problem etc so fix it pls,11/22/2025 19:29,0,202,negative,False,False,False,False,False,False,everything good but linking device hard tho easy but world takes much time time say everything fine meh ur internet problem ur scan problem etc fix pls
25b6d26d-36b6-4098-af86-14f7cc320a95,1,"Wrost experience in first time. Because I am using WhatsApp right now suddenly close, please solve this situation.",11/25/2025 17:28,1,114,negative,False,False,False,False,False,False,wrost experience first time using right suddenly close please solve situation
4acc6951-386f-4382-a49d-9d99ad6a19df,5,thanks for your help,11/24/2025 20:56,0,20,positive,False,False,False,False,False,False,thanks help
a15cfc08-ce5f-4904-b561-5ae548f56e20,1,My WhatsApp is not connecting,11/25/2025 14:21,0,29,negative,False,False,False,False,False,False,not connecting
b9e1f787-dc29-4fad-9278-39485de8b0b1,1,whatsapp account band 😭,11/22/2025 23:55,0,23,negative,False,False,False,False,False,False,account band
